Date,Time,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,
27/06/2018,09:10:00,1.165,0.462,3.741,2.527,0.037,0.025,3.82,21.00,present,0.00,0.00,,
27/06/2018,09:20:00,1.441,0.945,4.220,3.362,0.042,0.033,3.81,21.20,present,0.00,0.00,,
27/06/2018,09:30:00,2.388,1.692,5.855,4.653,0.058,0.046,3.82,24.00,present,8.60,126.00,,
27/06/2018,09:40:00,3.971,3.159,8.592,7.188,0.085,0.071,3.83,25.50,present,7.82,98.10,,
27/06/2018,09:50:00,5.698,5.232,11.576,10.771,0.115,0.107,3.87,35.30,present,19.40,141.60,,
27/06/2018,10:00:00,7.495,6.771,14.682,13.431,0.146,0.134,3.89,38.40,present,19.70,139.80,,
27/06/2018,10:10:00,8.446,7.403,16.325,14.523,0.163,0.145,3.91,39.80,present,19.24,144.30,,
27/06/2018,10:20:00,9.448,8.451,18.057,16.334,0.180,0.163,3.93,40.59,present,19.01,146.39,,
27/06/2018,10:30:00,9.477,8.598,18.107,16.589,0.181,0.165,3.93,40.59,present,19.01,146.39,,
27/06/2018,10:40:00,8.295,7.288,16.065,14.324,0.160,0.143,3.94,32.30,present,7.63,91.80,,
27/06/2018,10:50:00,7.307,6.364,14.357,12.728,0.143,0.127,3.94,30.80,present,9.18,168.60,,
27/06/2018,11:00:00,7.822,6.916,15.247,13.681,0.152,0.136,3.96,33.70,present,8.47,118.20,,
27/06/2018,11:10:00,9.807,8.928,18.678,17.159,0.186,0.171,3.99,39.40,present,18.58,150.30,,
27/06/2018,11:20:00,9.960,9.089,18.942,17.436,0.189,0.174,3.99,35.90,present,0.00,0.00,,
27/06/2018,11:30:00,9.401,8.374,17.976,16.202,0.179,0.162,3.99,33.00,present,8.51,122.10,,
27/06/2018,11:40:00,8.632,7.385,16.648,14.493,0.166,0.144,4.00,34.59,present,15.63,140.10,,
27/06/2018,11:50:00,9.547,8.500,18.229,16.420,0.182,0.164,4.04,40.00,present,20.94,130.50,,
27/06/2018,12:00:00,11.570,10.413,21.725,19.725,0.217,0.197,4.09,41.30,present,19.61,140.70,,
27/06/2018,12:10:00,12.076,10.354,22.599,19.624,0.225,0.196,4.10,40.70,present,17.17,128.70,,
27/06/2018,12:20:00,10.526,9.215,19.920,17.655,0.199,0.176,4.12,39.50,present,16.45,151.50,,
27/06/2018,12:30:00,11.245,10.050,21.163,19.097,0.211,0.190,4.14,38.50,present,20.45,76.80,,
27/06/2018,12:40:00,14.801,13.251,27.309,24.630,0.273,0.246,4.16,36.20,present,20.00,78.30,,
27/06/2018,12:50:00,15.110,13.819,27.843,25.613,0.278,0.256,4.17,35.40,present,20.29,75.30,,
27/06/2018,13:00:00,15.253,13.756,28.090,25.502,0.280,0.255,4.19,36.59,present,20.21,74.69,,
27/06/2018,13:10:00,15.560,13.868,28.621,25.697,0.286,0.256,4.20,34.30,present,20.12,48.30,,
27/06/2018,13:20:00,15.641,13.959,28.761,25.853,0.287,0.258,4.20,32.09,present,20.18,37.50,,
27/06/2018,13:30:00,16.000,14.386,29.382,26.592,0.293,0.265,4.20,31.20,present,20.69,34.20,,
27/06/2018,13:40:00,15.429,14.034,28.395,25.983,0.283,0.259,4.20,30.70,present,19.87,35.09,,
27/06/2018,13:50:00,14.386,13.001,26.592,24.198,0.265,0.241,4.20,30.30,present,20.37,33.90,,
27/06/2018,14:00:00,14.572,13.493,26.914,25.049,0.269,0.250,4.20,30.20,present,20.65,33.30,,
27/06/2018,14:10:00,15.035,13.644,27.713,25.309,0.277,0.253,4.20,30.00,present,21.03,32.70,,
27/06/2018,14:20:00,15.276,13.674,28.129,25.362,0.281,0.253,4.20,30.00,present,21.03,32.70,,
27/06/2018,14:30:00,14.200,12.666,26.271,23.620,0.262,0.236,4.20,30.10,present,20.29,33.30,,
27/06/2018,14:40:00,14.807,13.292,27.320,24.700,0.273,0.247,4.20,30.20,present,20.50,33.30,,
27/06/2018,14:50:00,15.830,13.805,29.088,25.588,0.290,0.255,4.20,30.50,present,20.29,33.59,,
27/06/2018,15:00:00,15.150,13.881,27.913,25.719,0.279,0.257,4.20,31.40,present,20.72,33.30,,
27/06/2018,15:10:00,15.788,14.238,29.016,26.336,0.290,0.263,4.20,31.50,present,20.36,33.59,,
27/06/2018,15:20:00,14.994,13.345,27.644,24.793,0.276,0.247,4.20,31.50,present,20.40,33.00,,
27/06/2018,15:30:00,15.392,14.021,28.331,25.961,0.283,0.259,4.20,31.40,present,19.91,33.90,,
27/06/2018,15:40:00,15.780,14.051,29.001,26.014,0.290,0.260,4.20,31.40,present,20.21,33.30,,
27/06/2018,15:50:00,14.990,13.467,27.636,25.003,0.276,0.250,4.20,31.50,present,19.45,34.20,,
27/06/2018,16:00:00,14.364,12.994,26.553,24.186,0.265,0.241,4.20,31.00,present,20.43,32.70,,
27/06/2018,16:10:00,14.233,13.123,26.328,24.409,0.263,0.244,4.20,31.00,present,20.43,32.70,,
27/06/2018,16:20:00,14.561,13.462,26.894,24.995,0.268,0.249,4.20,30.60,present,20.08,33.30,,
27/06/2018,16:30:00,14.759,13.279,27.236,24.680,0.272,0.246,4.20,30.30,present,20.54,32.70,,
27/06/2018,16:40:00,15.302,13.628,28.176,25.283,0.281,0.252,4.20,30.60,present,20.75,32.70,,
27/06/2018,16:50:00,15.354,13.999,28.265,25.924,0.282,0.259,4.20,30.70,present,20.64,33.00,,
27/06/2018,17:00:00,15.270,13.730,28.120,25.458,0.281,0.254,4.20,30.80,present,20.50,32.70,,
27/06/2018,17:10:00,14.845,13.691,27.385,25.390,0.273,0.253,4.20,30.80,present,20.57,32.70,,
27/06/2018,17:20:00,15.032,13.455,27.708,24.983,0.277,0.249,4.20,31.10,present,20.40,33.00,,
27/06/2018,17:30:00,14.523,13.211,26.830,24.561,0.268,0.245,4.20,31.90,present,20.89,33.00,,
27/06/2018,17:40:00,14.176,13.099,26.228,24.368,0.262,0.243,4.20,31.10,present,19.94,33.30,,
27/06/2018,17:50:00,13.149,11.992,24.453,22.454,0.244,0.224,4.20,30.40,present,19.44,33.59,,
27/06/2018,18:00:00,13.251,12.515,24.630,23.359,0.246,0.233,4.20,31.10,present,20.64,33.00,,
27/06/2018,18:10:00,12.400,11.727,23.160,21.997,0.231,0.219,4.20,30.30,present,20.53,32.09,,
27/06/2018,18:20:00,12.257,11.981,22.912,22.435,0.229,0.224,4.20,30.00,present,18.53,34.50,,
27/06/2018,18:30:00,9.440,8.654,18.043,16.685,0.180,0.166,4.20,29.10,present,20.24,40.80,,
27/06/2018,18:40:00,7.885,7.458,15.356,14.618,0.153,0.146,4.20,28.80,present,8.05,100.20,,
27/06/2018,18:50:00,6.430,5.907,12.841,11.938,0.128,0.119,4.19,28.40,present,7.50,83.70,,
27/06/2018,19:00:00,6.953,6.535,13.746,13.023,0.137,0.130,4.18,27.20,present,0.00,0.00,,
27/06/2018,19:10:00,7.318,6.636,14.377,13.198,0.143,0.131,4.18,26.00,present,0.00,0.00,,
27/06/2018,19:20:00,5.659,4.971,11.510,10.320,0.115,0.103,4.17,24.80,present,0.00,0.00,,
27/06/2018,19:30:00,3.785,3.142,8.271,7.160,0.082,0.071,4.16,23.70,present,0.00,0.00,,
27/06/2018,19:40:00,1.987,1.576,5.163,4.453,0.051,0.044,4.16,22.60,present,0.00,0.00,,
27/06/2018,19:50:00,1.041,0.444,3.528,2.497,0.035,0.024,4.15,22.10,present,0.00,0.00,,
27/06/2018,20:00:00,0.103,-0.330,1.907,1.157,0.019,0.011,4.14,21.60,not present,0.00,0.00,,
27/06/2018,20:10:00,-0.310,-0.811,1.192,0.326,0.011,0.003,4.14,21.20,not present,0.00,0.00,,
27/06/2018,20:20:00,-0.595,-1.289,0.698,-0.500,0.006,-0.005,4.13,20.60,not present,0.00,0.00,,
27/06/2018,20:30:00,-0.688,-1.265,0.538,-0.459,0.005,-0.004,4.12,20.60,not present,0.00,0.00,,
27/06/2018,20:40:00,-1.069,-1.610,-0.119,-1.054,-0.001,-0.010,4.12,20.10,not present,0.00,0.00,,
27/06/2018,20:50:00,-1.262,-1.560,-0.454,-0.968,-0.004,-0.009,4.11,19.70,not present,0.00,0.00,,
27/06/2018,21:00:00,-1.384,-1.931,-0.664,-1.609,-0.006,-0.016,4.10,19.79,not present,0.00,0.00,,
27/06/2018,21:10:00,-1.400,-1.886,-0.692,-1.531,-0.006,-0.015,4.10,19.40,not present,0.00,0.00,,
27/06/2018,21:20:00,-1.552,-1.747,-0.955,-1.292,-0.009,-0.012,4.10,19.40,not present,0.00,0.00,,
27/06/2018,21:30:00,-1.747,-2.123,-1.292,-1.941,-0.012,-0.019,4.09,18.90,not present,0.00,0.00,,
27/06/2018,21:40:00,-1.762,-2.244,-1.318,-2.151,-0.013,-0.021,4.09,18.90,not present,0.00,0.00,,
27/06/2018,21:50:00,-1.908,-2.389,-1.570,-2.401,-0.015,-0.024,4.08,18.29,not present,0.00,0.00,,
27/06/2018,22:00:00,-1.782,-2.436,-1.353,-2.482,-0.013,-0.024,4.07,18.50,not present,0.00,0.00,,
27/06/2018,22:10:00,-1.961,-2.323,-1.661,-2.287,-0.016,-0.022,4.07,18.29,not present,0.00,0.00,,
27/06/2018,22:20:00,-2.154,-2.304,-1.995,-2.254,-0.019,-0.022,4.07,18.20,not present,0.00,0.00,,
27/06/2018,22:30:00,-2.082,-2.470,-1.871,-2.541,-0.018,-0.025,4.06,18.50,not present,0.00,0.00,,
27/06/2018,22:40:00,-1.993,-2.494,-1.717,-2.582,-0.017,-0.025,4.06,18.10,not present,0.00,0.00,,
27/06/2018,22:50:00,-2.189,-2.409,-2.055,-2.436,-0.020,-0.024,4.06,17.79,not present,0.00,0.00,,
27/06/2018,23:00:00,-2.107,-2.596,-1.914,-2.758,-0.019,-0.027,4.06,17.79,not present,0.00,0.00,,
27/06/2018,23:10:00,-2.107,-2.725,-1.914,-2.981,-0.019,-0.029,4.04,17.70,not present,0.00,0.00,,
27/06/2018,23:20:00,-2.234,-2.661,-2.134,-2.871,-0.021,-0.028,4.03,17.70,not present,0.00,0.00,,
27/06/2018,23:30:00,-2.353,-2.557,-2.338,-2.691,-0.023,-0.026,4.02,17.60,not present,0.00,0.00,,
27/06/2018,23:40:00,-2.286,-2.771,-2.223,-3.062,-0.022,-0.030,4.01,17.40,not present,0.00,0.00,,
27/06/2018,23:50:00,-2.393,-2.843,-2.408,-3.185,-0.024,-0.031,4.00,17.29,not present,0.00,0.00,,
28/06/2018,00:00:00,-2.312,-2.720,-2.268,-2.973,-0.022,-0.029,3.99,17.29,not present,0.00,0.00,,
28/06/2018,00:10:00,-2.429,-2.749,-2.471,-3.024,-0.024,-0.030,3.98,16.90,not present,0.00,0.00,,
28/06/2018,00:20:00,-2.368,-2.817,-2.365,-3.141,-0.023,-0.031,3.98,16.90,not present,0.00,0.00,,
28/06/2018,00:30:00,-2.499,-2.772,-2.592,-3.062,-0.025,-0.030,3.97,16.60,not present,0.00,0.00,,
28/06/2018,00:40:00,-2.458,-2.871,-2.520,-3.233,-0.025,-0.032,3.97,16.60,not present,0.00,0.00,,
28/06/2018,00:50:00,-2.441,-2.915,-2.490,-3.310,-0.024,-0.033,3.96,16.50,not present,0.00,0.00,,
28/06/2018,01:00:00,-2.355,-2.910,-2.342,-3.302,-0.023,-0.033,3.96,16.50,not present,0.00,0.00,,
28/06/2018,01:10:00,-2.305,-2.966,-2.256,-3.398,-0.022,-0.033,3.96,16.20,not present,0.00,0.00,,
28/06/2018,01:20:00,-2.438,-2.977,-2.486,-3.417,-0.024,-0.034,3.95,16.20,not present,0.00,0.00,,
28/06/2018,01:30:00,-2.304,-2.887,-2.254,-3.262,-0.022,-0.032,3.95,16.20,not present,0.00,0.00,,
28/06/2018,01:40:00,-2.282,-2.773,-2.216,-3.064,-0.022,-0.030,3.95,16.10,not present,0.00,0.00,,
28/06/2018,01:50:00,-2.451,-2.944,-2.509,-3.361,-0.025,-0.033,3.95,16.00,not present,0.00,0.00,,
28/06/2018,02:00:00,-2.400,-2.909,-2.419,-3.299,-0.024,-0.032,3.94,16.10,not present,0.00,0.00,,
28/06/2018,02:10:00,-2.252,-2.957,-2.163,-3.382,-0.021,-0.033,3.94,15.90,not present,0.00,0.00,,
28/06/2018,02:20:00,-2.461,-2.983,-2.525,-3.428,-0.025,-0.034,3.94,15.80,not present,0.00,0.00,,
28/06/2018,02:30:00,-2.442,-2.970,-2.492,-3.404,-0.024,-0.034,3.94,15.90,not present,0.00,0.00,,
28/06/2018,02:40:00,-2.300,-2.889,-2.246,-3.265,-0.022,-0.032,3.94,15.80,not present,0.00,0.00,,
28/06/2018,02:50:00,-2.293,-3.020,-2.236,-3.491,-0.022,-0.034,3.93,15.80,not present,0.00,0.00,,
28/06/2018,03:00:00,-2.467,-2.964,-2.535,-3.395,-0.025,-0.033,3.93,15.70,not present,0.00,0.00,,
28/06/2018,03:10:00,-2.302,-2.993,-2.251,-3.446,-0.022,-0.034,3.93,15.80,not present,0.00,0.00,,
28/06/2018,03:20:00,-2.228,-3.147,-2.123,-3.712,-0.021,-0.037,3.92,15.60,not present,0.00,0.00,,
28/06/2018,03:30:00,-2.375,-2.948,-2.377,-3.368,-0.023,-0.033,3.92,15.70,not present,0.00,0.00,,
28/06/2018,03:40:00,-2.444,-3.037,-2.496,-3.521,-0.024,-0.035,3.92,15.70,not present,0.00,0.00,,
28/06/2018,03:50:00,-2.308,-2.991,-2.261,-3.442,-0.022,-0.034,3.91,15.40,not present,0.00,0.00,,
28/06/2018,04:00:00,-2.284,-2.945,-2.220,-3.362,-0.022,-0.033,3.91,15.60,not present,0.00,0.00,,
28/06/2018,04:10:00,-2.363,-3.031,-2.356,-3.511,-0.023,-0.035,3.90,15.30,not present,0.00,0.00,,
28/06/2018,04:20:00,-2.313,-3.005,-2.269,-3.466,-0.022,-0.034,3.90,15.30,not present,0.00,0.00,,
28/06/2018,04:30:00,-2.339,-3.071,-2.314,-3.579,-0.023,-0.035,3.90,15.60,not present,0.00,0.00,,
28/06/2018,04:40:00,-2.333,-3.132,-2.304,-3.685,-0.023,-0.036,3.89,15.60,not present,0.00,0.00,,
28/06/2018,04:50:00,-2.302,-2.810,-2.250,-3.129,-0.022,-0.031,3.89,15.20,not present,0.00,0.00,,
28/06/2018,05:00:00,-2.388,-3.038,-2.399,-3.523,-0.023,-0.035,3.88,15.30,not present,0.00,0.00,,
28/06/2018,05:10:00,-2.372,-2.981,-2.371,-3.424,-0.023,-0.034,3.88,15.20,not present,0.00,0.00,,
28/06/2018,05:20:00,-2.380,-3.076,-2.385,-3.589,-0.023,-0.035,3.87,15.40,not present,0.00,0.00,,
28/06/2018,05:30:00,-2.404,-2.969,-2.426,-3.403,-0.024,-0.034,3.87,15.60,not present,0.00,0.00,,
28/06/2018,05:40:00,-2.577,-3.052,-2.726,-3.546,-0.027,-0.035,3.87,15.50,not present,0.00,0.00,,
28/06/2018,05:50:00,-2.561,-3.059,-2.699,-3.559,-0.026,-0.035,3.86,15.50,present,0.00,0.00,,
28/06/2018,06:00:00,-2.461,-3.069,-2.525,-3.576,-0.025,-0.035,3.85,16.10,present,0.00,0.00,,
28/06/2018,06:10:00,-2.534,-3.215,-2.652,-3.829,-0.026,-0.038,3.85,16.10,present,0.00,0.00,,
28/06/2018,06:20:00,-2.709,-3.195,-2.954,-3.794,-0.029,-0.037,3.85,16.20,present,0.00,0.00,,
28/06/2018,06:30:00,-2.572,-3.082,-2.718,-3.599,-0.027,-0.035,3.84,16.60,present,0.00,0.00,,
28/06/2018,06:40:00,-2.655,-3.552,-2.861,-4.410,-0.028,-0.044,3.84,17.00,present,0.00,0.00,,
28/06/2018,06:50:00,-2.753,-3.228,-3.030,-3.852,-0.030,-0.038,3.84,17.29,present,0.00,0.00,,
28/06/2018,07:00:00,-2.745,-3.207,-3.017,-3.814,-0.030,-0.038,3.83,17.90,present,0.00,0.00,,
28/06/2018,07:10:00,-2.626,-3.150,-2.810,-3.717,-0.028,-0.037,3.83,18.29,present,0.00,0.00,,
28/06/2018,07:20:00,-2.764,-3.420,-3.048,-4.182,-0.030,-0.041,3.83,18.90,present,0.00,0.00,,
28/06/2018,07:30:00,-2.422,-3.170,-2.457,-3.751,-0.024,-0.037,3.83,19.79,present,0.00,0.00,,
28/06/2018,07:40:00,-1.130,-1.913,-0.225,-1.579,-0.002,-0.015,3.83,20.50,present,0.00,0.00,,
28/06/2018,07:50:00,1.875,0.352,4.969,2.337,0.049,0.023,3.83,21.30,present,0.00,0.00,,
28/06/2018,08:00:00,5.157,3.447,10.641,7.686,0.106,0.076,3.82,21.90,present,0.00,0.00,,
28/06/2018,08:10:00,8.168,6.200,15.846,12.444,0.158,0.124,3.82,23.20,present,0.00,0.00,,
28/06/2018,08:20:00,10.359,8.492,19.632,16.405,0.196,0.164,3.82,24.40,present,0.00,0.00,,
28/06/2018,08:30:00,12.115,10.200,22.668,19.358,0.226,0.193,3.83,26.30,present,0.00,0.00,,
28/06/2018,08:40:00,13.290,11.013,24.698,20.763,0.246,0.207,3.83,29.20,present,8.51,122.40,,
28/06/2018,08:50:00,13.899,11.802,25.750,22.126,0.257,0.221,3.84,32.20,present,8.82,126.00,,
28/06/2018,09:00:00,13.816,12.118,25.607,22.672,0.256,0.226,3.88,40.20,present,18.91,147.00,,
28/06/2018,09:10:00,14.266,12.507,26.384,23.345,0.263,0.233,3.90,42.10,present,19.28,144.00,,
28/06/2018,09:20:00,14.292,12.715,26.430,23.705,0.264,0.237,3.93,43.30,present,19.44,142.50,,
28/06/2018,09:30:00,14.674,12.851,27.090,23.940,0.270,0.239,3.95,44.60,present,19.64,141.00,,
28/06/2018,09:40:00,14.929,12.956,27.530,24.121,0.275,0.241,3.97,44.70,present,19.68,140.70,,
28/06/2018,09:50:00,15.066,13.074,27.767,24.325,0.277,0.243,3.99,44.70,present,19.81,139.50,,
28/06/2018,10:00:00,15.321,13.192,28.208,24.529,0.282,0.245,4.01,44.90,present,19.74,140.10,,
28/06/2018,10:10:00,14.932,13.256,27.535,24.640,0.275,0.246,4.04,44.70,present,19.87,139.20,,
28/06/2018,10:20:00,14.879,12.855,27.444,23.946,0.274,0.239,4.08,44.70,present,19.78,139.80,,
28/06/2018,10:30:00,15.174,13.948,27.953,25.834,0.279,0.258,4.11,45.70,present,20.04,137.10,,
28/06/2018,10:40:00,15.613,13.533,28.713,25.119,0.287,0.251,4.14,45.40,present,19.91,138.89,,
28/06/2018,10:50:00,15.437,13.650,28.409,25.321,0.284,0.253,4.17,44.90,present,19.87,135.30,,
28/06/2018,11:00:00,15.484,13.436,28.490,24.950,0.284,0.249,4.18,39.70,present,20.20,75.60,,
28/06/2018,11:10:00,15.487,13.753,28.496,25.498,0.284,0.254,4.20,37.59,present,20.15,69.30,,
28/06/2018,11:20:00,15.456,13.751,28.441,25.494,0.284,0.254,4.20,34.40,present,20.31,40.80,,
28/06/2018,11:30:00,15.887,13.896,29.187,25.745,0.291,0.257,4.20,33.00,present,20.20,36.30,,
28/06/2018,11:40:00,15.915,13.715,29.235,25.432,0.292,0.254,4.20,31.80,present,20.12,35.09,,
28/06/2018,11:50:00,15.521,13.859,28.554,25.681,0.285,0.256,4.20,31.50,present,20.27,34.50,,
28/06/2018,12:00:00,15.690,14.176,28.845,26.230,0.288,0.262,4.20,32.00,present,20.09,34.50,,
28/06/2018,12:10:00,15.544,14.094,28.594,26.087,0.285,0.260,4.20,31.90,present,20.12,34.50,,
28/06/2018,12:20:00,15.837,14.190,29.099,26.254,0.290,0.262,4.20,31.90,present,20.19,34.20,,
28/06/2018,12:30:00,15.500,14.151,28.518,26.186,0.285,0.261,4.20,32.80,present,20.12,34.50,,
28/06/2018,12:40:00,15.592,13.732,28.676,25.461,0.286,0.254,4.20,32.09,present,20.08,33.59,,
28/06/2018,12:50:00,15.156,13.925,27.922,25.796,0.279,0.257,4.20,32.40,present,20.15,33.30,,
28/06/2018,13:00:00,15.579,13.747,28.654,25.487,0.286,0.254,4.20,32.80,present,18.86,35.70,,
28/06/2018,13:10:00,14.458,13.010,26.716,24.215,0.267,0.242,4.20,32.80,present,18.86,35.70,,
28/06/2018,13:20:00,15.650,14.168,28.777,26.215,0.287,0.262,4.20,31.80,present,20.12,33.59,,
28/06/2018,13:30:00,15.477,13.534,28.478,25.120,0.284,0.251,4.20,31.90,present,20.68,33.30,,
28/06/2018,13:40:00,14.675,13.273,27.092,24.669,0.270,0.246,4.20,31.90,present,20.15,33.59,,
28/06/2018,13:50:00,15.857,14.062,29.134,26.032,0.291,0.260,4.20,32.09,present,20.19,33.59,,
28/06/2018,14:00:00,15.210,14.130,28.016,26.150,0.280,0.261,4.20,32.90,present,20.23,33.90,,
28/06/2018,14:10:00,15.123,13.873,27.867,25.705,0.278,0.257,4.20,32.90,present,20.12,33.90,,
28/06/2018,14:20:00,15.506,13.504,28.528,25.068,0.285,0.250,4.20,32.80,present,18.64,35.70,,
28/06/2018,14:30:00,15.279,13.964,28.136,25.863,0.281,0.258,4.20,33.09,present,19.98,33.90,,
28/06/2018,14:40:00,15.427,14.194,28.391,26.260,0.283,0.262,4.20,32.80,present,20.01,33.90,,
28/06/2018,14:50:00,15.469,13.736,28.464,25.468,0.284,0.254,4.20,33.50,present,19.00,35.40,,
28/06/2018,15:00:00,15.660,14.241,28.794,26.342,0.287,0.263,4.20,34.09,present,20.54,33.59,,
28/06/2018,15:10:00,15.247,13.489,28.079,25.041,0.280,0.250,4.20,33.90,present,19.66,33.90,,
28/06/2018,15:20:00,15.018,14.032,27.684,25.980,0.276,0.259,4.20,33.70,present,20.26,33.59,,
28/06/2018,15:30:00,14.995,13.847,27.645,25.660,0.276,0.256,4.20,34.90,present,20.12,33.90,,
28/06/2018,15:40:00,15.509,14.072,28.533,26.049,0.285,0.260,4.20,34.90,present,20.04,33.90,,
28/06/2018,15:50:00,15.473,14.278,28.471,26.406,0.284,0.264,4.20,35.30,present,20.08,33.90,,
28/06/2018,16:00:00,15.121,13.830,27.862,25.631,0.278,0.256,4.20,35.09,present,19.91,33.90,,
28/06/2018,16:10:00,14.856,13.580,27.404,25.198,0.274,0.251,4.20,34.40,present,19.90,33.30,,
28/06/2018,16:20:00,15.420,13.727,28.379,25.454,0.283,0.254,4.20,34.59,present,20.11,33.30,,
28/06/2018,16:30:00,15.085,13.652,27.799,25.324,0.277,0.253,4.20,35.20,present,19.98,33.90,,
28/06/2018,16:40:00,14.417,13.102,26.646,24.372,0.266,0.243,4.20,33.90,present,19.37,33.59,,
28/06/2018,16:50:00,13.213,12.074,24.565,22.596,0.245,0.225,4.20,32.80,present,20.50,32.09,,
28/06/2018,17:00:00,13.581,12.696,25.201,23.670,0.252,0.236,4.20,33.20,present,20.04,33.00,,
28/06/2018,17:10:00,14.580,13.331,26.927,24.769,0.269,0.247,4.20,32.80,present,19.96,33.30,,
28/06/2018,17:20:00,14.618,13.451,26.992,24.977,0.269,0.249,4.20,32.80,present,19.96,33.30,,
28/06/2018,17:30:00,14.216,13.398,26.299,24.885,0.262,0.248,4.20,32.80,present,19.65,33.30,,
28/06/2018,17:40:00,13.363,11.776,24.824,22.081,0.248,0.220,4.20,32.20,present,19.54,33.59,,
28/06/2018,17:50:00,12.120,11.393,22.675,21.419,0.226,0.214,4.20,31.70,present,19.65,33.30,,
28/06/2018,18:00:00,12.324,11.579,23.028,21.740,0.230,0.217,4.20,31.80,present,19.62,33.30,,
28/06/2018,18:10:00,12.194,11.346,22.804,21.337,0.228,0.213,4.20,31.40,present,19.62,33.59,,
28/06/2018,18:20:00,11.990,11.224,22.451,21.127,0.224,0.211,4.20,31.20,present,19.51,33.30,,
28/06/2018,18:30:00,11.298,10.828,21.255,20.443,0.212,0.204,4.20,31.40,present,19.17,35.40,,
28/06/2018,18:40:00,10.397,9.613,19.697,18.343,0.196,0.183,4.20,31.00,present,8.43,107.70,,
28/06/2018,18:50:00,9.356,8.544,17.898,16.495,0.178,0.164,4.20,30.50,present,7.82,93.00,,
28/06/2018,19:00:00,8.681,8.091,16.733,15.712,0.167,0.157,4.19,30.60,present,7.27,77.69,,
28/06/2018,19:10:00,7.470,6.855,14.639,13.577,0.146,0.135,4.19,29.60,present,0.00,0.00,,
28/06/2018,19:20:00,6.205,5.547,12.452,11.316,0.124,0.113,4.18,28.30,present,0.00,0.00,,
28/06/2018,19:30:00,4.773,4.093,9.978,8.803,0.099,0.088,4.17,27.40,present,0.00,0.00,,
28/06/2018,19:40:00,3.314,2.785,7.456,6.542,0.074,0.065,4.17,26.50,present,0.00,0.00,,
28/06/2018,19:50:00,2.372,1.979,5.828,5.150,0.058,0.051,4.16,25.90,present,0.00,0.00,,
28/06/2018,20:00:00,1.839,1.436,4.907,4.210,0.049,0.042,4.15,25.30,not present,0.00,0.00,,
28/06/2018,20:10:00,1.249,0.908,3.888,3.298,0.038,0.032,4.15,24.90,not present,0.00,0.00,,
28/06/2018,20:20:00,1.163,0.563,3.739,2.701,0.037,0.027,4.14,24.60,not present,0.00,0.00,,
28/06/2018,20:30:00,0.869,0.333,3.231,2.304,0.032,0.023,4.13,24.40,not present,0.00,0.00,,
28/06/2018,20:40:00,0.707,0.327,2.950,2.294,0.029,0.022,4.13,24.10,not present,0.00,0.00,,
28/06/2018,20:50:00,0.110,-0.317,1.918,1.178,0.019,0.011,4.12,23.80,not present,0.00,0.00,,
28/06/2018,21:00:00,0.186,-0.318,2.050,1.177,0.020,0.011,4.12,23.80,not present,0.00,0.00,,
28/06/2018,21:10:00,0.348,-0.325,2.330,1.166,0.023,0.011,4.11,23.40,not present,0.00,0.00,,
28/06/2018,21:20:00,0.130,-0.574,1.954,0.735,0.019,0.007,4.11,23.40,not present,0.00,0.00,,
28/06/2018,21:30:00,-0.394,-0.671,1.046,0.568,0.010,0.005,4.10,23.30,not present,0.00,0.00,,
28/06/2018,21:40:00,-0.275,-0.764,1.251,0.407,0.012,0.004,4.10,23.30,not present,0.00,0.00,,
28/06/2018,21:50:00,-0.436,-0.974,0.973,0.044,0.009,0.000,4.09,21.90,not present,0.00,0.00,,
28/06/2018,22:00:00,-0.698,-1.287,0.521,-0.497,0.005,-0.004,4.08,21.90,not present,0.00,0.00,,
28/06/2018,22:10:00,-0.655,-1.079,0.595,-0.136,0.005,-0.001,4.08,21.50,not present,0.00,0.00,,
28/06/2018,22:20:00,-0.606,-0.976,0.680,0.041,0.006,0.000,4.07,21.40,not present,0.00,0.00,,
28/06/2018,22:30:00,-0.817,-1.308,0.314,-0.533,0.003,-0.005,4.07,21.30,not present,0.00,0.00,,
28/06/2018,22:40:00,-0.944,-1.549,0.096,-0.950,0.000,-0.009,4.06,21.00,not present,0.00,0.00,,
28/06/2018,22:50:00,-1.226,-1.798,-0.390,-1.379,-0.003,-0.013,4.06,20.70,not present,0.00,0.00,,
28/06/2018,23:00:00,-1.122,-1.703,-0.212,-1.215,-0.002,-0.012,4.06,20.90,not present,0.00,0.00,,
28/06/2018,23:10:00,-1.358,-1.986,-0.619,-1.705,-0.006,-0.017,4.05,20.50,not present,0.00,0.00,,
28/06/2018,23:20:00,-1.553,-2.155,-0.955,-1.996,-0.009,-0.019,4.05,20.29,not present,0.00,0.00,,
28/06/2018,23:30:00,-1.639,-1.985,-1.105,-1.702,-0.011,-0.017,4.04,20.50,not present,0.00,0.00,,
28/06/2018,23:40:00,-1.637,-2.078,-1.102,-1.864,-0.011,-0.018,4.03,20.00,not present,0.00,0.00,,
