datetime,solar_rad,air_temp,RH,wind_speed,outer_sapflow,inner_sapflow,time_of_day
09/05/2018 00:40,0.0,25.5,57.52,1.649,2.239,1.439,night
09/05/2018 00:50,0.0,25.399,57.919,1.729,1.844,1.492,night
09/05/2018 01:00,0.0,25.2,58.638999999999996,1.71,2.119,1.470,night
09/05/2018 01:10,0.0,25.1,59.2,1.679,1.745,0.886,night
09/05/2018 01:20,0.0,25.0,59.84,1.35,1.777,1.077,night
09/05/2018 01:30,0.0,24.799,60.318999999999996,1.49,1.854,1.016,night
09/05/2018 01:40,0.0,24.7,60.879,1.49,1.56,0.748,night
09/05/2018 01:50,0.0,24.6,61.36,1.5190000000000001,1.4909999999999999,0.691,night
09/05/2018 02:00,0.0,24.399,62.16,1.19,0.977,0.233,night
09/05/2018 02:20,0.0,24.2,63.119,1.2590000000000001,0.973,0.553,night
09/05/2018 02:30,0.0,24.0,63.599,1.21,0.8809999999999999,0.291,night
09/05/2018 02:40,0.0,24.0,63.839,1.2890000000000001,1.011,-0.073,night
09/05/2018 02:50,0.0,24.0,63.92,1.5,1.078,0.312,night
09/05/2018 03:00,0.0,24.1,63.92,1.5290000000000001,1.097,0.310,night
09/05/2018 03:10,0.0,24.0,64.23899999999999,1.5390000000000001,0.9109999999999999,0.464,night
09/05/2018 03:20,0.0,23.899,64.87899999999999,1.2990000000000002,0.9440000000000001,0.494,night
09/05/2018 03:30,0.0,23.799,65.199,1.24,0.746,-0.092,night
09/05/2018 03:40,0.0,23.6,65.84,1.25,0.9620000000000001,0.113,night
09/05/2018 03:50,0.0,23.5,66.24,1.32,0.7929999999999999,-0.074,night
09/05/2018 04:00,0.0,23.5,66.479,1.389,0.691,-0.316,night
09/05/2018 04:10,0.0,23.399,66.88,1.409,0.519,-0.149,night
09/05/2018 04:20,0.0,23.399,67.04,1.09,0.384,0.057,night
09/05/2018 04:30,0.0,23.399,67.12,1.169,0.542,-0.270,night
09/05/2018 04:40,0.0,23.299,67.36,1.169,0.774,-0.172,night
09/05/2018 04:50,0.0,23.299,67.59899999999999,1.36,0.78,0.020,night
09/05/2018 05:00,0.0,23.299,67.759,1.34,0.687,-0.064,night
09/05/2018 05:10,0.0,23.399,67.52,1.69,0.877,0.228,night
09/05/2018 05:20,0.0,23.5,67.52,1.929,0.897,0.051,night
09/05/2018 05:30,0.0,23.5,67.52,1.74,0.856,0.024,night
09/05/2018 05:40,0.0,23.6,67.44,1.629,0.894,0.214,night
09/05/2018 05:50,0.0,23.7,67.36,1.729,1.19,0.137,night
09/05/2018 06:00,0.0,23.7,67.44,1.7790000000000001,1.117,0.362,morning
09/05/2018 06:10,0.0,23.6,67.59899999999999,1.46,0.9390000000000001,0.320,morning
09/05/2018 06:20,3.0,23.6,67.919,1.429,1.365,0.583,morning
09/05/2018 06:30,7.0,23.6,68.0,1.97,1.227,0.384,morning
09/05/2018 06:40,19.0,23.7,67.839,2.269,1.62,0.928,morning
09/05/2018 06:50,36.0,23.799,68.0,2.119,2.964,1.895,morning
09/05/2018 07:00,59.0,23.899,68.08,2.46,5.043,4.341,morning
09/05/2018 07:10,82.0,24.0,68.479,2.519,8.052999999999999,7.275,morning
09/05/2018 07:20,104.0,24.1,68.87899999999999,2.039,10.843,9.336,morning
09/05/2018 07:30,127.0,24.299,68.23899999999999,2.42,13.334000000000001,11.132,morning
09/05/2018 07:40,152.0,24.6,67.59899999999999,2.41,14.618,11.877,morning
09/05/2018 07:50,175.0,24.799,67.44,2.49,15.132,12.362,morning
09/05/2018 08:00,203.0,25.2,66.16,3.92,16.256,13.053,morning
09/05/2018 08:10,221.0,25.5,65.04,3.29,16.573,13.062,morning
09/05/2018 08:20,245.0,25.7,64.959,3.2089999999999996,17.166,13.107,morning
09/05/2018 08:30,275.0,25.899,64.319,3.299,17.564,13.753,morning
09/05/2018 08:40,302.0,26.1,63.92,3.8489999999999998,18.292,13.536,morning
09/05/2018 08:50,325.0,26.299,63.358999999999995,4.71,17.745,13.465,morning
09/05/2018 09:00,362.0,26.5,62.879,3.5,17.761,13.685,morning
09/05/2018 09:10,387.0,26.6,62.879,3.32,17.756,13.414,morning
09/05/2018 09:20,411.0,26.7,62.799,3.18,18.074,13.038,morning
09/05/2018 09:30,438.0,26.799,62.64,3.72,18.525,13.884,morning
09/05/2018 09:40,464.0,27.0,62.24,3.3689999999999998,17.938,14.011,morning
09/05/2018 09:50,489.0,27.0,62.64,3.4589999999999996,18.434,14.247,morning
09/05/2018 10:00,512.0,27.299,62.08,3.4589999999999996,19.367,14.177,morning
09/05/2018 10:10,527.0,27.399,61.92,3.67,19.242,13.675,morning
09/05/2018 10:20,556.0,27.7,60.72,3.64,19.096,13.818,morning
09/05/2018 10:30,560.0,28.0,59.75899999999999,3.42,18.012999999999998,13.984,morning
09/05/2018 10:40,519.0,28.399,58.638999999999996,3.589,18.699,14.067,morning
09/05/2018 10:50,619.0,28.7,56.96,3.9589999999999996,18.769000000000002,13.256,morning
09/05/2018 11:00,642.0,28.899,56.24,3.75,19.427,13.431,morning
09/05/2018 11:10,629.0,28.799,55.44,5.349,19.195,14.049,morning
09/05/2018 11:20,654.0,29.2,54.559,4.32,19.391,13.629,morning
09/05/2018 11:30,560.0,29.1,53.92,5.11,18.885,13.989,morning
09/05/2018 11:40,628.0,29.299,52.799,4.869,19.249000000000002,14.091,morning
09/05/2018 11:50,726.0,29.799,51.68,4.019,18.122,13.662,morning
09/05/2018 12:00,761.0,30.2,51.04,3.65,19.243,14.202,afternoon
09/05/2018 12:10,591.0,30.1,50.4,4.96,19.127,14.156,afternoon
09/05/2018 12:20,494.0,30.0,49.12,4.8,18.797,13.956,afternoon
09/05/2018 12:30,468.0,30.0,48.72,5.909,18.973,13.195,afternoon
09/05/2018 12:40,445.0,30.0,48.56,4.9,19.276,13.618,afternoon
09/05/2018 12:50,768.0,30.299,48.48,4.98,18.724,13.288,afternoon
09/05/2018 13:00,561.0,30.5,48.0,4.63,19.384,13.812,afternoon
09/05/2018 13:10,553.0,30.5,47.68,4.769,18.76,13.267,afternoon
09/05/2018 13:20,655.0,30.6,47.68,4.559,18.662,13.318,afternoon
09/05/2018 13:30,677.0,30.899,47.04,5.38,18.813,13.114,afternoon
09/05/2018 13:40,737.0,31.1,46.4,5.019,18.557000000000002,13.619,afternoon
09/05/2018 13:50,546.0,31.0,46.4,4.75,19.234,13.771,afternoon
09/05/2018 14:00,587.0,31.0,46.239,5.01,19.405,13.656,afternoon
09/05/2018 14:10,664.0,31.2,45.599,4.599,18.602999999999998,13.268,afternoon
09/05/2018 14:20,515.0,31.1,45.12,5.138999999999999,19.83,14.023,afternoon
09/05/2018 14:30,604.0,31.6,44.239,4.21,19.531,13.575,afternoon
09/05/2018 14:40,677.0,31.799,44.479,3.79,18.901,12.876,afternoon
09/05/2018 14:50,602.0,31.6,43.84,5.638999999999999,19.057000000000002,13.871,afternoon
09/05/2018 15:00,652.0,31.7,42.88,5.849,19.578,13.428,afternoon
09/05/2018 15:10,634.0,31.7,43.599,4.75,18.712,13.557,afternoon
09/05/2018 15:20,471.0,31.799,43.04,5.17,17.292,13.348,afternoon
09/05/2018 15:30,410.0,29.799,51.36,3.359,15.370999999999999,12.154,afternoon
09/05/2018 15:40,113.0,29.0,54.879,2.47,13.542,11.093,afternoon
09/05/2018 15:50,598.0,28.799,56.88,3.4,17.090999999999998,13.295,afternoon
09/05/2018 16:00,483.0,28.6,57.839,2.549,17.663,13.660,afternoon
09/05/2018 16:10,340.0,28.799,57.919,2.069,16.044,12.838,afternoon
09/05/2018 16:20,204.0,28.5,59.92,2.69,15.315999999999999,12.100,afternoon
09/05/2018 16:30,133.0,28.2,59.52,3.14,14.533,11.729,afternoon
09/05/2018 16:40,104.0,27.899,58.559,2.009,13.44,11.172,afternoon
09/05/2018 16:50,47.0,27.2,60.64,1.72,6.916,5.961,afternoon
09/05/2018 17:00,123.0,25.6,69.039,1.85,2.992,2.251,evening
09/05/2018 17:10,115.0,25.2,70.87899999999999,1.82,2.084,1.151,evening
09/05/2018 17:20,103.0,25.299,71.04,1.7890000000000001,1.787,0.776,evening
09/05/2018 17:30,90.0,25.399,70.72,2.0,1.643,0.741,evening
09/05/2018 17:40,94.0,25.399,70.96,2.099,1.2209999999999999,0.352,evening
09/05/2018 17:50,106.0,25.399,71.36,2.069,1.4,0.498,evening
09/05/2018 18:00,68.0,25.399,70.96,2.94,1.528,0.566,evening
09/05/2018 18:10,34.0,25.2,70.639,2.7889999999999997,1.692,0.372,evening
09/05/2018 18:20,35.0,24.799,70.87899999999999,1.919,1.153,0.004,evening
09/05/2018 18:30,44.0,24.5,71.68,2.289,0.604,-0.476,evening
09/05/2018 18:40,39.0,24.299,72.8,1.7,0.41,-0.687,evening
09/05/2018 18:50,37.0,24.2,73.52,1.7990000000000002,0.08800000000000001,-0.782,evening
09/05/2018 19:00,29.0,24.1,73.59899999999999,1.71,0.28300000000000003,-0.777,evening
09/05/2018 19:10,15.0,24.0,74.15899999999999,1.58,-0.131,-0.984,evening
09/05/2018 19:20,4.0,23.899,74.23899999999999,2.039,-0.149,-1.285,evening
09/05/2018 19:30,0.0,23.799,73.839,1.2990000000000002,-0.319,-1.172,evening
09/05/2018 19:40,0.0,23.7,73.839,1.97,-0.415,-1.648,evening
09/05/2018 19:50,0.0,23.5,74.23899999999999,2.339,-0.299,-1.616,evening
09/05/2018 20:00,0.0,23.5,74.15899999999999,2.46,-0.266,-1.121,night
09/05/2018 20:10,0.0,23.0,75.59899999999999,3.679,0.21100000000000002,-0.922,night
09/05/2018 20:20,0.0,22.299,76.319,3.63,-0.122,-0.798,night
09/05/2018 20:30,0.0,22.0,75.59899999999999,4.239,-0.048,-1.191,night
09/05/2018 20:40,0.0,21.7,74.87899999999999,3.32,-0.129,-1.156,night
09/05/2018 20:50,0.0,21.6,74.72,2.349,-0.27399999999999997,-1.022,night
09/05/2018 21:00,0.0,21.399,75.199,1.929,-0.485,-1.524,night
09/05/2018 21:10,0.0,21.299,75.12,2.25,-0.625,-1.834,night
09/05/2018 21:20,0.0,20.899,76.24,3.3689999999999998,-0.726,-1.722,night
09/05/2018 21:30,0.0,20.799,76.08,3.0,-0.763,-1.552,night
09/05/2018 21:40,0.0,20.899,75.44,3.24,-0.657,-1.918,night
09/05/2018 21:50,0.0,20.899,75.59899999999999,3.29,-1.119,-1.687,night
09/05/2018 22:00,0.0,20.799,75.76,2.48,-0.726,-1.967,night
09/05/2018 22:10,0.0,20.899,75.76,2.569,-0.977,-1.972,night
09/05/2018 22:20,0.0,20.799,75.76,2.94,-0.9259999999999999,-2.045,night
09/05/2018 22:30,0.0,20.799,75.76,2.029,-0.897,-2.082,night
09/05/2018 22:40,0.0,20.899,75.44,2.059,-1.052,-1.862,night
09/05/2018 22:50,0.0,20.799,75.76,2.16,-1.091,-2.288,night
09/05/2018 23:00,0.0,20.7,76.16,2.21,-0.9359999999999999,-2.206,night
09/05/2018 23:10,0.0,20.7,76.319,2.539,-1.084,-2.292,night
09/05/2018 23:20,0.0,20.7,75.919,3.069,-1.1320000000000001,-2.089,night
09/05/2018 23:30,0.0,20.7,75.84,2.329,-1.024,-2.198,night
09/05/2018 23:40,0.0,20.7,75.919,2.72,-1.179,-1.967,night
09/05/2018 23:50,0.0,20.6,76.0,1.979,-1.23,-2.142,night
09/06/2018 00:00,0.0,20.6,76.08,2.21,-1.188,-2.215,night
09/06/2018 00:10,0.0,20.5,76.0,1.91,-1.146,-2.017,night
09/06/2018 00:20,0.0,20.5,76.08,1.82,-1.084,-2.400,night
09/06/2018 00:30,0.0,20.5,76.08,1.86,-1.215,-2.035,night
09/06/2018 00:40,0.0,20.5,76.24,2.009,-1.278,-2.296,night
09/06/2018 00:50,0.0,20.399,76.319,1.91,-1.138,-2.258,night
09/06/2018 01:00,0.0,20.399,76.56,2.22,-0.929,-1.912,night
09/06/2018 01:10,0.0,20.299,76.88,2.63,-1.124,-2.092,night
09/06/2018 01:20,0.0,20.299,76.72,3.029,-1.143,-2.195,night
09/06/2018 01:30,0.0,20.2,76.8,2.7,-1.0979999999999999,-2.159,night
09/06/2018 01:40,0.0,20.1,76.72,2.68,-0.995,-2.104,night
09/06/2018 01:50,0.0,19.899,77.59899999999999,2.72,-1.178,-2.214,night
09/06/2018 02:00,0.0,19.899,76.96,2.45,-1.21,-2.140,night
09/06/2018 02:10,0.0,19.799,76.88,2.359,-1.163,-2.051,night
09/06/2018 02:20,0.0,19.799,76.4,2.349,-1.334,-2.301,night
09/06/2018 02:30,0.0,19.7,76.56,2.259,-1.208,-2.086,night
09/06/2018 02:40,0.0,19.799,76.4,2.72,-1.351,-2.482,night
09/06/2018 02:50,0.0,19.799,76.4,2.63,-1.3,-2.277,night
09/06/2018 03:00,0.0,19.799,76.4,2.88,-1.464,-2.550,night
09/06/2018 03:10,0.0,19.799,76.319,2.99,-1.281,-2.141,night
09/06/2018 03:20,0.0,19.799,76.56,2.839,-1.227,-2.425,night
09/06/2018 03:30,0.0,19.7,76.8,2.73,-1.35,-2.116,night
09/06/2018 03:40,0.0,19.7,76.72,3.089,-1.2,-2.385,night
09/06/2018 03:50,0.0,19.7,76.16,3.0589999999999997,-1.147,-2.075,night
09/06/2018 04:00,0.0,19.6,75.84,3.299,-1.3219999999999998,-2.124,night
09/06/2018 04:10,0.0,19.5,75.919,3.32,-1.3419999999999999,-2.078,night
09/06/2018 04:20,0.0,19.5,76.08,3.41,-1.3659999999999999,-2.435,night
09/06/2018 04:30,0.0,19.5,76.24,2.94,-1.354,-2.316,night
09/06/2018 04:40,0.0,19.5,76.56,2.7689999999999997,-1.3940000000000001,-2.462,night
09/06/2018 04:50,0.0,19.5,76.639,3.049,-1.41,-2.229,night
09/06/2018 05:00,0.0,19.5,76.72,3.0189999999999997,-1.473,-2.490,night
09/06/2018 05:10,0.0,19.5,76.56,2.91,-1.379,-2.300,night
09/06/2018 05:20,0.0,19.5,76.56,2.529,-1.258,-2.276,night
09/06/2018 05:30,0.0,19.5,76.639,3.069,-1.112,-2.428,night
09/06/2018 05:40,0.0,19.399,77.04,4.15,-1.371,-2.282,night
09/06/2018 05:50,0.0,19.399,76.8,3.89,-1.2009999999999998,-2.270,night
09/06/2018 06:00,0.0,19.299,76.88,3.5989999999999998,-1.145,-1.948,morning
09/06/2018 06:10,0.0,19.2,76.72,3.529,-1.084,-1.930,morning
09/06/2018 06:20,0.0,19.0,76.4,4.26,-1.091,-2.000,morning
09/06/2018 06:30,0.0,18.799,76.479,3.3689999999999998,-1.0590000000000002,-2.025,morning
09/06/2018 06:40,2.0,18.799,76.319,3.64,-0.992,-2.080,morning
09/06/2018 06:50,4.0,18.7,76.08,3.97,-0.83,-1.748,morning
09/06/2018 07:00,8.0,18.399,76.479,4.17,-0.679,-1.786,morning
09/06/2018 07:10,12.0,18.1,76.96,3.8089999999999997,-0.828,-1.807,morning
09/06/2018 07:20,15.0,17.899,76.4,4.428999999999999,-0.5329999999999999,-1.689,morning
09/06/2018 07:30,14.0,17.7,76.16,3.7689999999999997,-0.777,-1.654,morning
09/06/2018 07:40,11.0,17.399,76.639,2.6189999999999998,-0.684,-1.722,morning
09/06/2018 07:50,8.0,17.1,77.59899999999999,2.75,-0.887,-1.750,morning
09/06/2018 08:00,9.0,16.6,79.199,3.549,-1.104,-1.908,morning
09/06/2018 08:10,17.0,16.2,79.84,4.059,-1.325,-2.174,morning
09/06/2018 08:20,26.0,16.2,79.279,3.5189999999999997,-1.265,-2.189,morning
09/06/2018 08:30,29.0,16.2,79.279,3.509,-1.5630000000000002,-2.345,morning
09/06/2018 08:40,32.0,16.2,79.36,2.65,-1.45,-2.423,morning
09/06/2018 08:50,36.0,16.399,79.199,2.65,-1.464,-2.409,morning
09/06/2018 09:00,41.0,16.5,79.36,2.839,-1.4280000000000002,-2.417,morning
09/06/2018 09:10,47.0,16.5,79.759,3.16,-1.524,-2.445,morning
09/06/2018 09:20,54.0,16.5,79.919,3.18,-1.358,-2.279,morning
09/06/2018 09:30,70.0,16.399,80.08,3.41,-1.256,-2.295,morning
09/06/2018 09:40,73.0,16.299,79.919,3.54,-1.5119999999999998,-2.345,morning
09/06/2018 09:50,95.0,16.399,79.919,2.8089999999999997,-1.433,-2.343,morning
09/06/2018 10:00,144.0,16.5,80.08,3.16,-1.2819999999999998,-2.349,morning
09/06/2018 10:10,168.0,16.7,79.84,3.14,-1.175,-2.201,morning
09/06/2018 10:20,168.0,17.0,80.0,3.41,-1.185,-2.084,morning
09/06/2018 10:30,168.0,17.299,80.0,3.29,-1.249,-1.935,morning
09/06/2018 10:40,167.0,17.5,79.919,3.0989999999999998,-0.878,-1.656,morning
09/06/2018 10:50,207.0,17.6,80.0,3.49,-0.887,-1.473,morning
09/06/2018 11:00,259.0,17.799,79.919,3.5,-0.153,-1.005,morning
09/06/2018 11:10,261.0,17.799,79.919,3.91,0.7490000000000001,-0.267,morning
09/06/2018 11:20,222.0,17.7,79.919,4.11,0.524,-0.104,morning
09/06/2018 11:30,240.0,17.6,80.08,4.3,0.721,0.125,morning
09/06/2018 11:40,238.0,17.6,79.84,4.309,1.115,0.138,morning
09/06/2018 11:50,218.0,17.7,80.08,3.799,1.005,0.173,morning
09/06/2018 12:00,215.0,17.7,80.0,3.7,1.653,0.845,afternoon
09/06/2018 12:10,241.0,17.7,79.919,3.88,2.576,1.859,afternoon
09/06/2018 12:20,269.0,17.7,80.0,3.66,3.802,3.261,afternoon
09/06/2018 12:30,232.0,17.799,79.84,3.8289999999999997,4.283,3.540,afternoon
09/06/2018 12:40,222.0,17.899,78.87899999999999,3.759,5.867000000000001,4.868,afternoon
09/06/2018 12:50,229.0,18.0,78.479,3.64,6.479,5.406,afternoon
09/06/2018 13:00,217.0,18.2,77.759,3.609,7.567,6.579,afternoon
09/06/2018 13:10,222.0,18.299,76.319,4.519,7.053,6.299,afternoon
09/06/2018 13:20,215.0,18.399,75.68,3.99,7.176,6.353,afternoon
09/06/2018 13:30,248.0,18.6,75.12,3.65,9.095,8.065,afternoon
09/06/2018 13:40,245.0,18.7,74.479,3.17,9.607000000000001,8.395,afternoon
09/06/2018 13:50,276.0,18.799,73.839,3.67,11.196,9.458,afternoon
09/06/2018 14:00,223.0,18.899,72.0,3.589,11.275,9.553,afternoon
09/06/2018 14:10,218.0,18.899,71.44,3.279,11.232999999999999,9.645,afternoon
09/06/2018 14:20,264.0,18.899,71.04,3.54,11.797,10.280,afternoon
09/06/2018 14:30,277.0,19.1,69.84,4.388999999999999,13.171,10.970,afternoon
09/06/2018 14:40,259.0,19.1,68.15899999999999,3.98,13.116,10.616,afternoon
09/06/2018 14:50,205.0,19.0,66.4,4.32,13.085,10.939,afternoon
09/06/2018 15:00,190.0,18.899,65.04,3.82,12.640999999999998,10.567,afternoon
09/06/2018 15:10,213.0,18.899,64.72,3.92,12.445,10.407,afternoon
09/06/2018 15:20,222.0,18.899,63.92,4.218999999999999,12.665999999999999,10.474,afternoon
09/06/2018 15:30,206.0,18.899,64.23899999999999,3.38,12.850999999999999,10.892,afternoon
09/06/2018 15:40,212.0,19.0,63.52,3.57,13.741,11.313,afternoon
09/06/2018 15:50,190.0,19.0,63.038999999999994,3.069,12.421,10.231,afternoon
09/06/2018 16:00,154.0,19.1,61.2,4.218999999999999,12.324000000000002,10.478,afternoon
09/06/2018 16:10,155.0,19.0,60.479,4.079,12.269,10.489,afternoon
09/06/2018 16:20,202.0,19.0,60.318999999999996,3.859,13.329,11.058,afternoon
09/06/2018 16:30,206.0,19.1,60.159,4.468999999999999,13.31,11.004,afternoon
09/06/2018 16:40,184.0,19.1,60.07899999999999,4.03,13.241,10.882,afternoon
09/06/2018 16:50,166.0,19.1,60.159,3.65,13.205,10.914,afternoon
09/06/2018 17:00,148.0,19.0,60.0,4.19,12.225999999999999,10.253,evening
09/06/2018 17:10,129.0,18.899,59.68,3.73,11.127,9.387,evening
09/06/2018 17:20,112.0,18.899,59.75899999999999,2.93,12.017999999999999,10.127,evening
09/06/2018 17:30,102.0,18.899,58.799,3.779,10.243,8.744,evening
09/06/2018 17:40,101.0,18.899,58.239,3.5989999999999998,10.133,8.939,evening
09/06/2018 17:50,100.0,18.799,58.239,3.24,9.632,8.393,evening
09/06/2018 18:00,98.0,18.799,58.479,2.9,10.148,8.829,evening
09/06/2018 18:10,87.0,18.7,58.638999999999996,2.8089999999999997,9.762,8.555,evening
09/06/2018 18:20,72.0,18.7,57.599,3.54,9.719,8.380,evening
09/06/2018 18:30,58.0,18.7,56.479,4.3,8.791,7.611,evening
09/06/2018 18:40,43.0,18.5,56.88,3.589,8.171,6.878,evening
09/06/2018 18:50,29.0,18.399,57.12,3.509,6.867999999999999,5.821,evening
09/06/2018 19:00,19.0,18.299,57.75899999999999,2.95,5.801,4.982,evening
09/06/2018 19:20,2.0,18.0,58.958999999999996,2.8089999999999997,3.678,2.778,evening
09/06/2018 19:30,1.0,17.899,59.52,2.5,3.233,2.282,evening
09/06/2018 19:40,0.0,17.899,59.75899999999999,2.46,2.823,2.083,evening
09/06/2018 19:50,0.0,17.799,60.24,2.46,2.517,1.452,evening
09/06/2018 20:00,0.0,17.799,60.24,2.529,2.251,1.258,night
09/06/2018 20:10,0.0,17.799,60.318999999999996,2.589,2.028,1.368,night
09/06/2018 20:20,0.0,17.899,60.0,2.71,2.13,1.100,night
09/06/2018 20:30,0.0,18.0,59.75899999999999,2.65,1.8030000000000002,0.824,night
09/06/2018 20:40,0.0,18.1,59.278999999999996,2.8489999999999998,1.578,0.688,night
09/06/2018 20:50,0.0,18.1,59.2,3.0189999999999997,1.435,0.629,night
09/06/2018 21:00,0.0,18.0,59.43899999999999,2.88,1.423,0.542,night
09/06/2018 21:10,0.0,18.0,59.75899999999999,2.359,1.203,0.513,night
09/06/2018 21:20,0.0,18.1,59.84,2.69,1.158,0.263,night
09/06/2018 21:30,0.0,18.1,60.318999999999996,2.66,1.032,0.397,night
09/06/2018 21:40,0.0,18.0,60.879,2.67,1.156,0.352,night
09/06/2018 21:50,0.0,18.0,61.52,2.75,0.93,-0.214,night
09/06/2018 22:00,0.0,18.0,61.92,2.549,0.852,0.047,night
09/06/2018 22:10,0.0,17.899,62.72,2.46,0.778,-0.329,night
09/06/2018 22:20,0.0,17.799,63.599,2.509,0.773,-0.418,night
09/06/2018 22:30,0.0,17.7,64.319,2.589,0.7509999999999999,-0.186,night
09/06/2018 22:40,0.0,17.6,65.04,2.22,0.41700000000000004,-0.401,night
09/06/2018 22:50,0.0,17.5,65.68,2.13,0.423,-0.519,night
09/06/2018 23:00,0.0,17.399,66.16,1.729,0.5329999999999999,-0.735,night
09/06/2018 23:10,0.0,17.299,66.72,1.2790000000000001,0.324,-0.739,night
09/06/2018 23:20,0.0,17.2,67.52,1.149,0.018000000000000002,-0.808,night
09/06/2018 23:30,0.0,17.1,68.15899999999999,1.419,0.177,-0.833,night
09/06/2018 23:40,0.0,17.2,68.23899999999999,1.72,,,night
09/06/2018 23:50,0.0,17.2,68.479,1.58,,,night
09/07/2018 00:00,0.0,17.299,68.639,1.77,,,night
09/07/2018 00:10,0.0,17.299,69.039,1.5490000000000002,,,night
09/07/2018 00:20,0.0,17.399,69.12,1.58,,,night
09/07/2018 00:30,0.0,17.299,69.759,1.629,,,night
09/08/2018 10:40,314.0,18.399,54.64,3.41,,,morning
09/08/2018 10:50,339.0,18.6,56.0,3.279,16.187,12.808,morning
09/08/2018 11:00,343.0,18.7,56.0,4.13,17.0,12.560,morning
09/08/2018 11:10,376.0,18.799,56.24,3.54,16.793,13.114,morning
09/08/2018 11:20,399.0,18.899,56.96,3.69,17.239,13.109,morning
09/08/2018 11:30,406.0,19.0,56.96,3.41,17.423,12.739,morning
09/08/2018 11:40,374.0,18.899,57.12,4.619,17.102,12.903,morning
09/08/2018 11:50,322.0,18.799,55.92,4.559,16.721,13.656,morning
09/08/2018 12:00,328.0,18.899,56.56,3.0189999999999997,16.625,12.630,afternoon
09/08/2018 12:10,319.0,18.899,56.88,3.47,16.721,13.208,afternoon
09/08/2018 12:20,323.0,18.899,56.799,3.14,17.257,12.973,afternoon
09/08/2018 12:30,311.0,19.0,56.72,3.32,16.717,12.716,afternoon
09/08/2018 12:40,317.0,18.899,56.72,4.05,17.214000000000002,12.876,afternoon
09/08/2018 12:50,304.0,18.899,56.799,3.47,17.195999999999998,13.375,afternoon
09/08/2018 13:00,279.0,18.899,57.52,3.15,17.12,13.260,afternoon
09/08/2018 13:10,282.0,18.899,57.75899999999999,3.7089999999999996,16.837,13.164,afternoon
09/08/2018 13:20,258.0,18.799,57.919,3.97,16.404,12.906,afternoon
09/08/2018 13:30,237.0,18.899,58.638999999999996,3.2089999999999996,15.73,12.574,afternoon
09/08/2018 13:40,231.0,18.799,59.2,3.23,16.146,12.749,afternoon
09/08/2018 13:50,219.0,18.899,59.12,3.9,15.300999999999998,12.284,afternoon
09/08/2018 14:00,196.0,18.799,58.958999999999996,3.8289999999999997,14.540999999999999,11.686,afternoon
09/08/2018 14:10,177.0,18.799,59.43899999999999,3.339,14.173,11.430,afternoon
09/08/2018 14:20,164.0,18.799,59.12,3.67,14.11,11.536,afternoon
09/08/2018 14:30,105.0,18.799,59.358999999999995,3.2,13.549000000000001,10.978,afternoon
09/08/2018 14:40,116.0,18.799,60.07899999999999,2.67,12.561,10.600,afternoon
09/08/2018 14:50,127.0,18.899,59.2,3.69,12.302,10.218,afternoon
09/08/2018 15:00,187.0,19.0,59.278999999999996,3.259,12.614,10.342,afternoon
09/08/2018 15:10,185.0,19.1,59.599,3.0989999999999998,13.017000000000001,10.825,afternoon
09/08/2018 15:20,197.0,19.1,59.12,3.779,13.651,11.224,afternoon
09/08/2018 15:30,209.0,19.1,59.358999999999995,3.49,13.955,11.454,afternoon
09/08/2018 15:40,181.0,19.2,58.879,3.74,14.343,11.698,afternoon
09/08/2018 15:50,184.0,19.2,59.12,3.3089999999999997,14.413,11.686,afternoon
09/08/2018 16:00,179.0,19.2,58.559,4.82,13.982000000000001,11.565,afternoon
09/08/2018 16:10,164.0,19.2,58.799,3.589,13.318,11.112,afternoon
09/08/2018 16:20,128.0,19.1,59.52,2.95,13.072000000000001,10.975,afternoon
09/08/2018 16:30,114.0,19.1,59.599,2.569,12.239,10.267,afternoon
09/08/2018 16:40,103.0,19.0,59.038999999999994,4.039,11.365,9.593,afternoon
09/08/2018 16:50,79.0,19.0,59.2,3.66,10.173,8.919,afternoon
09/08/2018 17:00,99.0,19.0,58.879,3.65,9.562999999999999,8.178,evening
09/08/2018 17:10,109.0,19.0,59.2,3.73,9.28,8.242,evening
09/08/2018 17:20,87.0,19.0,59.12,3.8689999999999998,9.544,8.244,evening
09/08/2018 17:30,55.0,19.0,58.879,4.4,8.84,7.560,evening
09/08/2018 17:40,40.0,18.899,58.559,3.98,7.737,6.455,evening
09/08/2018 17:50,36.0,18.899,59.038999999999994,3.0,6.891,6.034,evening
09/08/2018 18:00,36.0,18.899,58.72,4.079,6.077999999999999,5.336,evening
09/08/2018 18:10,30.0,18.899,58.0,5.789,5.55,4.439,evening
09/08/2018 18:20,28.0,18.899,58.159,4.59,5.1579999999999995,4.372,evening
09/08/2018 18:30,12.0,18.799,58.4,3.41,4.8260000000000005,4.153,evening
09/08/2018 18:40,8.0,18.799,57.68,4.388999999999999,4.667,3.675,evening
09/08/2018 18:50,8.0,18.7,57.839,3.41,4.019,3.084,evening
09/08/2018 19:00,4.0,18.799,57.12,4.32,3.8080000000000003,2.809,evening
09/08/2018 19:10,3.0,18.7,57.599,3.299,3.3280000000000003,2.592,evening
09/08/2018 19:20,2.0,18.6,57.68,4.01,3.1039999999999996,2.475,evening
09/08/2018 19:30,0.0,18.7,57.12,3.8289999999999997,3.242,2.128,evening
